genome	tool	rank	metric	value	novelty_category	taxonomy	kingdom	novelty_category_novel	tool2
GCA_021789095.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.277658338102407	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	phylum	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	class	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	order	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	family	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	kaiju	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	map2b	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	
GCA_021789095.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.0205893779213609	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	phylum	Bray-Curtis distance	0.547107590131372	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	class	Bray-Curtis distance	0.578551342665554	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	order	Bray-Curtis distance	0.575055110259466	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	family	Bray-Curtis distance	0.573089804989514	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	genus	Bray-Curtis distance	0.783927022773263	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021789095.1_genomic	metabuli	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAJYJX01;s__JAJYJX01 sp021789095	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	singlem	kingdom	Bray-Curtis distance	0.133269107257547	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	phylum	Bray-Curtis distance	0.387731026346834	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	class	Bray-Curtis distance	0.378691141260974	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	order	Bray-Curtis distance	0.378691141260974	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	family	Bray-Curtis distance	0.378691141260974	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	genus	Bray-Curtis distance	0.378691141260974	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	singlem	species	Bray-Curtis distance	0.378691141260974	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	SingleM
GCA_021790555.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	MetaPhlAn
GCA_021790555.1_genomic	motus	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	phylum	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	class	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	order	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	family	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	motus	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kraken	kingdom	Bray-Curtis distance	0.105872912661109	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	phylum	Bray-Curtis distance	0.499691816950017	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	class	Bray-Curtis distance	0.500256902743504	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	order	Bray-Curtis distance	0.500154414925878	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	family	Bray-Curtis distance	0.500069393139106	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	genus	Bray-Curtis distance	0.499801635731287	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	kraken	species	Bray-Curtis distance	0.500104405612761	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_021790555.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	sourmash	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	sourmash
GCA_021790555.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.35362784333766	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	phylum	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	class	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	order	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	family	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	kaiju	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	map2b	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	
GCA_021790555.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.134024881839557	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	phylum	Bray-Curtis distance	0.488009386505127	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	class	Bray-Curtis distance	0.486706978513568	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	order	Bray-Curtis distance	0.482932662388254	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	family	Bray-Curtis distance	0.481891081517872	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	genus	Bray-Curtis distance	0.479697577390636	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021790555.1_genomic	metabuli	species	Bray-Curtis distance	0.474468376314484	phylum	d__Bacteria;p__JAJYCY01;c__JAJYCY01;o__JAJYGY01;f__JAJYGY01;g__JAJYGY01;s__JAJYGY01 sp021790555	novel Bacteria	novel phylum	Metabuli
GCA_021791495.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0127952755905512	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	phylum	Bray-Curtis distance	0.275998780115889	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	class	Bray-Curtis distance	0.31239987183595	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	order	Bray-Curtis distance	0.336814621409922	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	family	Bray-Curtis distance	0.336814621409922	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	genus	Bray-Curtis distance	0.336814621409922	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	singlem	species	Bray-Curtis distance	0.336814621409922	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	SingleM
GCA_021791495.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	MetaPhlAn
GCA_021791495.1_genomic	motus	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	phylum	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	class	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	order	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	family	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	genus	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	motus	species	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	
GCA_021791495.1_genomic	kraken	kingdom	Bray-Curtis distance	0.215525786149773	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
GCA_021791495.1_genomic	kraken	phylum	Bray-Curtis distance	0.492970533387249	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
GCA_021791495.1_genomic	kraken	class	Bray-Curtis distance	0.495265397028451	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
GCA_021791495.1_genomic	kraken	order	Bray-Curtis distance	0.499668494974851	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
GCA_021791495.1_genomic	kraken	family	Bray-Curtis distance	0.499761014984179	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
GCA_021791495.1_genomic	kraken	genus	Bray-Curtis distance	0.499578272423471	class	d__Bacteria;p__Bacillota_E;c__JAJYWN01;o__JAJYWN01;f__JAJYWN01;g__JAJYWN01;s__JAJYWN01 sp021791495	novel Bacteria	novel class	Kraken2+Bracken
